year,sex,agegrp,drugname,deaths,pop,rate
2009,M,50-59,OPIATE,13,458799,2.8334848158
2009,M,50-59,OXYCODONE,18,458799,3.923286668
2009,M,60-69,ACETAMINOPHEN,2,299080,0.6687174
2009,M,60-69,ALCOHOL,8,299080,2.6748696001
2009,M,60-69,ALPRAZOLAM,1,299080,0.3343587
2009,M,60-69,AMITRIPTYLINE,1,299080,0.3343587
2009,M,60-69,CITALOPRAM,3,299080,1.0030761
2009,M,60-69,COCAINE,4,299080,1.3374348001
2009,M,60-69,DIAZEPAM,1,299080,0.3343587
2009,M,60-69,DIPHENHYDRAMINE,0,299080,0
2009,M,60-69,HEROIN,2,299080,0.6687174
2009,M,60-69,HYDROCODONE,4,299080,1.3374348001
2009,M,60-69,METHADONE,9,299080,3.0092283001
2009,M,60-69,METHAMPHETAMINE,5,299080,1.6717935001
2009,M,60-69,MORPHINE,3,299080,1.0030761
2009,M,60-69,OPIATE,1,299080,0.3343587
2009,M,60-69,OXYCODONE,4,299080,1.3374348001
2009,M,70-79,ACETAMINOPHEN,2,149643,1.3365142372
2009,M,70-79,ALCOHOL,0,149643,0
2009,M,70-79,ALPRAZOLAM,0,149643,0
2009,M,70-79,AMITRIPTYLINE,1,149643,0.6682571186
2009,M,70-79,CITALOPRAM,0,149643,0
2009,M,70-79,COCAINE,0,149643,0
2009,M,70-79,DIAZEPAM,0,149643,0
2009,M,70-79,DIPHENHYDRAMINE,0,149643,0
2009,M,70-79,HEROIN,0,149643,0
2009,M,70-79,HYDROCODONE,1,149643,0.6682571186
2009,M,70-79,METHADONE,0,149643,0
2009,M,70-79,METHAMPHETAMINE,0,149643,0
2009,M,70-79,MORPHINE,2,149643,1.3365142372
2009,M,70-79,OPIATE,0,149643,0
2009,M,70-79,OXYCODONE,1,149643,0.6682571186
2009,M,80+,ACETAMINOPHEN,1,84052,1.189739685
2009,M,80+,ALCOHOL,0,84052,0
2009,M,80+,ALPRAZOLAM,0,84052,0
2009,M,80+,AMITRIPTYLINE,0,84052,0
2009,M,80+,CITALOPRAM,1,84052,1.189739685
2009,M,80+,COCAINE,0,84052,0
2009,M,80+,DIAZEPAM,0,84052,0
2009,M,80+,DIPHENHYDRAMINE,0,84052,0
2009,M,80+,HEROIN,0,84052,0
2009,M,80+,HYDROCODONE,1,84052,1.189739685
2009,M,80+,METHADONE,0,84052,0
2009,M,80+,METHAMPHETAMINE,0,84052,0
2009,M,80+,MORPHINE,0,84052,0
2009,M,80+,OPIATE,0,84052,0
2009,M,80+,OXYCODONE,0,84052,0
2009,T,Total,ACETAMINOPHEN,58,6672159,0.8692838405
2009,T,Total,ALCOHOL,216,6672159,3.2373329233
2009,T,Total,ALPRAZOLAM,74,6672159,1.1090862793
2009,T,Total,AMITRIPTYLINE,43,6672159,0.6444690542
2009,T,Total,CITALOPRAM,110,6672159,1.6486417665
2009,T,Total,COCAINE,120,6672159,1.7985182907
2009,T,Total,DIAZEPAM,64,6672159,0.959209755
2009,T,Total,DIPHENHYDRAMINE,55,6672159,0.8243208832
2009,T,Total,HEROIN,72,6672159,1.0791109744
2009,T,Total,HYDROCODONE,82,6672159,1.2289874986
2009,T,Total,METHADONE,271,6672159,4.0616538065
2009,T,Total,METHAMPHETAMINE,105,6672159,1.5737035044
2009,T,Total,MORPHINE,108,6672159,1.6186664616
2009,T,Total,OPIATE,68,6672159,1.0191603647
2009,T,Total,OXYCODONE,170,6672159,2.5479009118
2009,T,0-9,ACETAMINOPHEN,0,867241,0
2009,T,0-9,ALCOHOL,0,867241,0
2009,T,0-9,ALPRAZOLAM,0,867241,0
2009,T,0-9,AMITRIPTYLINE,0,867241,0
2009,T,0-9,CITALOPRAM,0,867241,0
2009,T,0-9,COCAINE,0,867241,0
2009,T,0-9,DIAZEPAM,0,867241,0
2009,T,0-9,DIPHENHYDRAMINE,0,867241,0
2009,T,0-9,HEROIN,0,867241,0
2009,T,0-9,HYDROCODONE,0,867241,0
2009,T,0-9,METHADONE,0,867241,0
2009,T,0-9,METHAMPHETAMINE,0,867241,0
2009,T,0-9,MORPHINE,0,867241,0
2009,T,0-9,OPIATE,0,867241,0
2009,T,0-9,OXYCODONE,0,867241,0
2009,T,10-19,ACETAMINOPHEN,2,901243,0.2219157319
2009,T,10-19,ALCOHOL,6,901243,0.6657471958
2009,T,10-19,ALPRAZOLAM,1,901243,0.110957866
2009,T,10-19,AMITRIPTYLINE,0,901243,0
2009,T,10-19,CITALOPRAM,2,901243,0.2219157319
2009,T,10-19,COCAINE,2,901243,0.2219157319
2009,T,10-19,DIAZEPAM,1,901243,0.110957866
2009,T,10-19,DIPHENHYDRAMINE,0,901243,0
2009,T,10-19,HEROIN,1,901243,0.110957866
2009,T,10-19,HYDROCODONE,2,901243,0.2219157319
2009,T,10-19,METHADONE,10,901243,1.1095786597
2009,T,10-19,METHAMPHETAMINE,1,901243,0.110957866
2009,T,10-19,MORPHINE,2,901243,0.2219157319
2009,T,10-19,OPIATE,2,901243,0.2219157319
2009,T,10-19,OXYCODONE,1,901243,0.110957866
2009,T,20-29,ACETAMINOPHEN,5,958667,0.5215575377
2009,T,20-29,ALCOHOL,23,958667,2.3991646734
2009,T,20-29,ALPRAZOLAM,13,958667,1.356049598
2009,T,20-29,AMITRIPTYLINE,2,958667,0.2086230151
2009,T,20-29,CITALOPRAM,9,958667,0.9388035679
2009,T,20-29,COCAINE,13,958667,1.356049598
2009,T,20-29,DIAZEPAM,4,958667,0.4172460302
2009,T,20-29,DIPHENHYDRAMINE,6,958667,0.6258690452
2009,T,20-29,HEROIN,20,958667,2.0862301508
2009,T,20-29,HYDROCODONE,7,958667,0.7301805528
2009,T,20-29,METHADONE,37,958667,3.859525779
2009,T,20-29,METHAMPHETAMINE,10,958667,1.0431150754
2009,T,20-29,MORPHINE,8,958667,0.8344920603
2009,T,20-29,OPIATE,8,958667,0.8344920603
2009,T,20-29,OXYCODONE,23,958667,2.3991646734
2009,T,30-39,ACETAMINOPHEN,10,893175,1.1196014219
2009,T,30-39,ALCOHOL,47,893175,5.2621266829
2009,T,30-39,ALPRAZOLAM,16,893175,1.791362275
2009,T,30-39,AMITRIPTYLINE,7,893175,0.7837209953
2009,T,30-39,CITALOPRAM,23,893175,2.5750832704
2009,T,30-39,COCAINE,26,893175,2.9109636969
2009,T,30-39,DIAZEPAM,12,893175,1.3435217063
2009,T,30-39,DIPHENHYDRAMINE,11,893175,1.2315615641
2009,T,30-39,HEROIN,16,893175,1.791362275
2009,T,30-39,HYDROCODONE,9,893175,1.0076412797
2009,T,30-39,METHADONE,66,893175,7.3893693845
2009,T,30-39,METHAMPHETAMINE,28,893175,3.1348839813
2009,T,30-39,MORPHINE,16,893175,1.791362275
2009,T,30-39,OPIATE,12,893175,1.3435217063
2009,T,30-39,OXYCODONE,31,893175,3.4707644079
2009,T,40-49,ACETAMINOPHEN,14,962926,1.4539019613
2009,T,40-49,ALCOHOL,75,962926,7.788760507
2009,T,40-49,ALPRAZOLAM,25,962926,2.5962535023
2009,T,40-49,AMITRIPTYLINE,12,962926,1.2462016811
2009,T,40-49,CITALOPRAM,30,962926,3.1155042028
2009,T,40-49,COCAINE,39,962926,4.0501554637
2009,T,40-49,DIAZEPAM,20,962926,2.0770028019
2009,T,40-49,DIPHENHYDRAMINE,14,962926,1.4539019613
2009,T,40-49,HEROIN,19,962926,1.9731526618
2009,T,40-49,HYDROCODONE,27,962926,2.8039537825
2009,T,40-49,METHADONE,78,962926,8.1003109273
2009,T,40-49,METHAMPHETAMINE,31,962926,3.2193543429
2009,T,40-49,MORPHINE,27,962926,2.8039537825
2009,T,40-49,OPIATE,24,962926,2.4924033623
2009,T,40-49,OXYCODONE,51,962926,5.2963571448
2009,T,50-59,ACETAMINOPHEN,17,929363,1.8292098997
2009,T,50-59,ALCOHOL,53,929363,5.7028308637
2009,T,50-59,ALPRAZOLAM,17,929363,1.8292098997
2009,T,50-59,AMITRIPTYLINE,16,929363,1.7216093173
2009,T,50-59,CITALOPRAM,35,929363,3.7660203817
2009,T,50-59,COCAINE,33,929363,3.550819217
2009,T,50-59,DIAZEPAM,25,929363,2.6900145584
2009,T,50-59,DIPHENHYDRAMINE,19,929363,2.0444110644
2009,T,50-59,HEROIN,13,929363,1.3988075703
2009,T,50-59,HYDROCODONE,27,929363,2.905215723
2009,T,50-59,METHADONE,66,929363,7.1016384341
2009,T,50-59,METHAMPHETAMINE,30,929363,3.22801747
2009,T,50-59,MORPHINE,43,929363,4.6268250404
2009,T,50-59,OPIATE,19,929363,2.0444110644
2009,T,50-59,OXYCODONE,50,929363,5.3800291167
2009,T,60-69,ACETAMINOPHEN,4,612223,0.6533567017
2009,T,60-69,ALCOHOL,10,612223,1.6333917543
2009,T,60-69,ALPRAZOLAM,2,612223,0.3266783509
2009,T,60-69,AMITRIPTYLINE,5,612223,0.8166958772
2009,T,60-69,CITALOPRAM,8,612223,1.3067134034
2009,T,60-69,COCAINE,7,612223,1.143374228
2009,T,60-69,DIAZEPAM,2,612223,0.3266783509
2009,T,60-69,DIPHENHYDRAMINE,4,612223,0.6533567017
2009,T,60-69,HEROIN,3,612223,0.4900175263
2009,T,60-69,HYDROCODONE,7,612223,1.143374228
2009,T,60-69,METHADONE,14,612223,2.286748456
2009,T,60-69,METHAMPHETAMINE,5,612223,0.8166958772
2009,T,60-69,MORPHINE,8,612223,1.3067134034
2009,T,60-69,OPIATE,3,612223,0.4900175263
2009,T,60-69,OXYCODONE,12,612223,1.9600701052
2009,T,70-79,ACETAMINOPHEN,4,321931,1.2425022753
2009,T,70-79,ALCOHOL,2,321931,0.6212511377
2009,T,70-79,ALPRAZOLAM,0,321931,0
2009,T,70-79,AMITRIPTYLINE,1,321931,0.3106255688
2009,T,70-79,CITALOPRAM,2,321931,0.6212511377
2009,T,70-79,COCAINE,0,321931,0
2009,T,70-79,DIAZEPAM,0,321931,0
2009,T,70-79,DIPHENHYDRAMINE,1,321931,0.3106255688
2009,T,70-79,HEROIN,0,321931,0
2009,T,70-79,HYDROCODONE,2,321931,0.6212511377
2009,T,70-79,METHADONE,0,321931,0
2009,T,70-79,METHAMPHETAMINE,0,321931,0
2009,T,70-79,MORPHINE,2,321931,0.6212511377
2009,T,70-79,OPIATE,0,321931,0
2009,T,70-79,OXYCODONE,2,321931,0.6212511377
2009,T,80+,ACETAMINOPHEN,2,225390,0.8873508141
2009,T,80+,ALCOHOL,0,225390,0
2009,T,80+,ALPRAZOLAM,0,225390,0
2009,T,80+,AMITRIPTYLINE,0,225390,0
2009,T,80+,CITALOPRAM,1,225390,0.4436754071
2009,T,80+,COCAINE,0,225390,0
2009,T,80+,DIAZEPAM,0,225390,0
2009,T,80+,DIPHENHYDRAMINE,0,225390,0
2009,T,80+,HEROIN,0,225390,0
2009,T,80+,HYDROCODONE,1,225390,0.4436754071
2009,T,80+,METHADONE,0,225390,0
2009,T,80+,METHAMPHETAMINE,0,225390,0
2009,T,80+,MORPHINE,2,225390,0.8873508141
2009,T,80+,OPIATE,0,225390,0
2009,T,80+,OXYCODONE,0,225390,0
2010,F,Total,ACETAMINOPHEN,28,3374833,0.829670683
2010,F,Total,ALCOHOL,57,3374833,1.6889724617
2010,F,Total,ALPRAZOLAM,36,3374833,1.0667194495
2010,F,Total,AMITRIPTYLINE,19,3374833,0.5629908206
2010,F,Total,CITALOPRAM,38,3374833,1.1259816412
2010,F,Total,COCAINE,22,3374833,0.651884108
2010,F,Total,DIAZEPAM,27,3374833,0.8000395871
2010,F,Total,DIPHENHYDRAMINE,32,3374833,0.9481950662
2010,F,Total,HEROIN,19,3374833,0.5629908206
2010,F,Total,HYDROCODONE,38,3374833,1.1259816412
2010,F,Total,METHADONE,95,3374833,2.8149541029
2010,F,Total,METHAMPHETAMINE,32,3374833,0.9481950662
2010,F,Total,MORPHINE,46,3374833,1.3630304077
2010,F,Total,OPIATE,12,3374833,0.3555731498
2010,F,Total,OXYCODONE,67,3374833,1.9852834199
2010,F,0-9,ACETAMINOPHEN,0,424744,0
2010,F,0-9,ALCOHOL,0,424744,0
2010,F,0-9,ALPRAZOLAM,0,424744,0
2010,F,0-9,AMITRIPTYLINE,0,424744,0
2010,F,0-9,CITALOPRAM,0,424744,0
2010,F,0-9,COCAINE,0,424744,0
2010,F,0-9,DIAZEPAM,0,424744,0
2010,F,0-9,DIPHENHYDRAMINE,0,424744,0
2010,F,0-9,HEROIN,0,424744,0
2010,F,0-9,HYDROCODONE,0,424744,0
2010,F,0-9,METHADONE,1,424744,0.2354359332
2010,F,0-9,METHAMPHETAMINE,0,424744,0
2010,F,0-9,MORPHINE,0,424744,0
2010,F,0-9,OPIATE,0,424744,0
2010,F,0-9,OXYCODONE,0,424744,0
2010,F,10-19,ACETAMINOPHEN,0,438067,0
2010,F,10-19,ALCOHOL,1,438067,0.2282755834
2010,F,10-19,ALPRAZOLAM,0,438067,0
2010,F,10-19,AMITRIPTYLINE,0,438067,0
2010,F,10-19,CITALOPRAM,0,438067,0
2010,F,10-19,COCAINE,1,438067,0.2282755834
2010,F,10-19,DIAZEPAM,0,438067,0
2010,F,10-19,DIPHENHYDRAMINE,1,438067,0.2282755834
2010,F,10-19,HEROIN,1,438067,0.2282755834
2010,F,10-19,HYDROCODONE,1,438067,0.2282755834
2010,F,10-19,METHADONE,2,438067,0.4565511668
2010,F,10-19,METHAMPHETAMINE,0,438067,0
2010,F,10-19,MORPHINE,1,438067,0.2282755834
2010,F,10-19,OPIATE,0,438067,0
2010,F,10-19,OXYCODONE,1,438067,0.2282755834
2010,F,20-29,ACETAMINOPHEN,2,458765,0.4359530479
2010,F,20-29,ALCOHOL,5,458765,1.0898826196
2010,F,20-29,ALPRAZOLAM,4,458765,0.8719060957
2010,F,20-29,AMITRIPTYLINE,2,458765,0.4359530479
2010,F,20-29,CITALOPRAM,5,458765,1.0898826196
2010,F,20-29,COCAINE,2,458765,0.4359530479
2010,F,20-29,DIAZEPAM,2,458765,0.4359530479
2010,F,20-29,DIPHENHYDRAMINE,6,458765,1.3078591436
2010,F,20-29,HEROIN,6,458765,1.3078591436
2010,F,20-29,HYDROCODONE,5,458765,1.0898826196
2010,F,20-29,METHADONE,9,458765,1.9617887154
2010,F,20-29,METHAMPHETAMINE,4,458765,0.8719060957
2010,F,20-29,MORPHINE,3,458765,0.6539295718
2010,F,20-29,OPIATE,2,458765,0.4359530479
2010,F,20-29,OXYCODONE,3,458765,0.6539295718
2010,F,30-39,ACETAMINOPHEN,4,445277,0.8983172273
2010,F,30-39,ALCOHOL,9,445277,2.0212137613
2010,F,30-39,ALPRAZOLAM,4,445277,0.8983172273
2010,F,30-39,AMITRIPTYLINE,3,445277,0.6737379204
2010,F,30-39,CITALOPRAM,4,445277,0.8983172273
2010,F,30-39,COCAINE,2,445277,0.4491586136
2010,F,30-39,DIAZEPAM,3,445277,0.6737379204
2010,F,30-39,DIPHENHYDRAMINE,4,445277,0.8983172273
2010,F,30-39,HEROIN,1,445277,0.2245793068
2010,F,30-39,HYDROCODONE,5,445277,1.1228965341
2010,F,30-39,METHADONE,22,445277,4.9407447499
2010,F,30-39,METHAMPHETAMINE,10,445277,2.2457930681
2010,F,30-39,MORPHINE,4,445277,0.8983172273
2010,F,30-39,OPIATE,1,445277,0.2245793068
2010,F,30-39,OXYCODONE,9,445277,2.0212137613
2010,F,40-49,ACETAMINOPHEN,11,473513,2.32306188
2010,F,40-49,ALCOHOL,22,473513,4.6461237601
2010,F,40-49,ALPRAZOLAM,11,473513,2.32306188
2010,F,40-49,AMITRIPTYLINE,3,473513,0.6335623309
2010,F,40-49,CITALOPRAM,16,473513,3.3789990982
2010,F,40-49,COCAINE,11,473513,2.32306188
2010,F,40-49,DIAZEPAM,10,473513,2.1118744364
2010,F,40-49,DIPHENHYDRAMINE,15,473513,3.1678116546
2010,F,40-49,HEROIN,9,473513,1.9006869928
2010,F,40-49,HYDROCODONE,11,473513,2.32306188
2010,F,40-49,METHADONE,23,473513,4.8573112037
2010,F,40-49,METHAMPHETAMINE,13,473513,2.7454367673
2010,F,40-49,MORPHINE,15,473513,3.1678116546
2010,F,40-49,OPIATE,7,473513,1.4783121055
2010,F,40-49,OXYCODONE,19,473513,4.0125614291
2010,F,50-59,ACETAMINOPHEN,8,481056,1.663008049
2010,F,50-59,ALCOHOL,15,481056,3.1181400918
2010,F,50-59,ALPRAZOLAM,13,481056,2.7023880796
2010,F,50-59,AMITRIPTYLINE,5,481056,1.0393800306
2010,F,50-59,CITALOPRAM,7,481056,1.4551320428
2010,F,50-59,COCAINE,5,481056,1.0393800306
2010,F,50-59,DIAZEPAM,10,481056,2.0787600612
2010,F,50-59,DIPHENHYDRAMINE,3,481056,0.6236280184
2010,F,50-59,HEROIN,1,481056,0.2078760061
2010,F,50-59,HYDROCODONE,11,481056,2.2866360673
2010,F,50-59,METHADONE,27,481056,5.6126521652
2010,F,50-59,METHAMPHETAMINE,4,481056,0.8315040245
2010,F,50-59,MORPHINE,19,481056,3.9496441163
2010,F,50-59,OPIATE,0,481056,0
2010,F,50-59,OXYCODONE,21,481056,4.3653961285
2010,F,60-69,ACETAMINOPHEN,2,335119,0.5968029267
2010,F,60-69,ALCOHOL,5,335119,1.4920073168
2010,F,60-69,ALPRAZOLAM,4,335119,1.1936058534
2010,F,60-69,AMITRIPTYLINE,4,335119,1.1936058534
2010,F,60-69,CITALOPRAM,5,335119,1.4920073168
2010,F,60-69,COCAINE,1,335119,0.2984014634
2010,F,60-69,DIAZEPAM,1,335119,0.2984014634
2010,F,60-69,DIPHENHYDRAMINE,2,335119,0.5968029267
2010,F,60-69,HEROIN,1,335119,0.2984014634
2010,F,60-69,HYDROCODONE,4,335119,1.1936058534
2010,F,60-69,METHADONE,11,335119,3.282416097
2010,F,60-69,METHAMPHETAMINE,1,335119,0.2984014634
2010,F,60-69,MORPHINE,2,335119,0.5968029267
2010,F,60-69,OPIATE,2,335119,0.5968029267
2010,F,60-69,OXYCODONE,12,335119,3.5808175603
2010,F,70-79,ACETAMINOPHEN,1,175729,0.5690580382
2010,F,70-79,ALCOHOL,0,175729,0
2010,F,70-79,ALPRAZOLAM,0,175729,0
2010,F,70-79,AMITRIPTYLINE,2,175729,1.1381160765
2010,F,70-79,CITALOPRAM,1,175729,0.5690580382
2010,F,70-79,COCAINE,0,175729,0
2010,F,70-79,DIAZEPAM,1,175729,0.5690580382
2010,F,70-79,DIPHENHYDRAMINE,1,175729,0.5690580382
2010,F,70-79,HEROIN,0,175729,0
2010,F,70-79,HYDROCODONE,1,175729,0.5690580382
2010,F,70-79,METHADONE,0,175729,0
2010,F,70-79,METHAMPHETAMINE,0,175729,0
2010,F,70-79,MORPHINE,0,175729,0
2010,F,70-79,OPIATE,0,175729,0
2010,F,70-79,OXYCODONE,2,175729,1.1381160765
2010,F,80+,ACETAMINOPHEN,0,142563,0
2010,F,80+,ALCOHOL,0,142563,0
2010,F,80+,ALPRAZOLAM,0,142563,0
2010,F,80+,AMITRIPTYLINE,0,142563,0
2010,F,80+,CITALOPRAM,0,142563,0
2010,F,80+,COCAINE,0,142563,0
2010,F,80+,DIAZEPAM,0,142563,0
2010,F,80+,DIPHENHYDRAMINE,0,142563,0
2010,F,80+,HEROIN,0,142563,0
2010,F,80+,HYDROCODONE,0,142563,0
2010,F,80+,METHADONE,0,142563,0
2010,F,80+,METHAMPHETAMINE,0,142563,0
2010,F,80+,MORPHINE,2,142563,1.4028885475
2010,F,80+,OPIATE,0,142563,0
2010,F,80+,OXYCODONE,0,142563,0
2010,M,Total,ACETAMINOPHEN,21,3349707,0.6269205038
2010,M,Total,ALCOHOL,129,3349707,3.8510830947
2010,M,Total,ALPRAZOLAM,42,3349707,1.2538410076
2010,M,Total,AMITRIPTYLINE,13,3349707,0.3880936452
2010,M,Total,CITALOPRAM,30,3349707,0.8956007197
2010,M,Total,COCAINE,54,3349707,1.6120812955
2010,M,Total,DIAZEPAM,31,3349707,0.925454077
2010,M,Total,DIPHENHYDRAMINE,24,3349707,0.7164805758
2010,M,Total,HEROIN,57,3349707,1.7016413674
2010,M,Total,HYDROCODONE,25,3349707,0.7463339331
2010,M,Total,METHADONE,146,3349707,4.3585901692
2010,M,Total,METHAMPHETAMINE,62,3349707,1.8509081541
2010,M,Total,MORPHINE,51,3349707,1.5225212235
2010,M,Total,OPIATE,30,3349707,0.8956007197
2010,M,Total,OXYCODONE,85,3349707,2.5375353725
2010,M,0-9,ACETAMINOPHEN,0,444790,0
2010,M,0-9,ALCOHOL,0,444790,0
2010,M,0-9,ALPRAZOLAM,0,444790,0
2010,M,0-9,AMITRIPTYLINE,0,444790,0
2010,M,0-9,CITALOPRAM,0,444790,0
2010,M,0-9,COCAINE,0,444790,0
2010,M,0-9,DIAZEPAM,0,444790,0
2010,M,0-9,DIPHENHYDRAMINE,0,444790,0
2010,M,0-9,HEROIN,0,444790,0
2010,M,0-9,HYDROCODONE,0,444790,0
2010,M,0-9,METHADONE,0,444790,0
2010,M,0-9,METHAMPHETAMINE,0,444790,0
2010,M,0-9,MORPHINE,1,444790,0.2248251984
2010,M,0-9,OPIATE,0,444790,0
2010,M,0-9,OXYCODONE,0,444790,0
2010,M,10-19,ACETAMINOPHEN,2,462294,0.432625126
2010,M,10-19,ALCOHOL,1,462294,0.216312563
2010,M,10-19,ALPRAZOLAM,0,462294,0
2010,M,10-19,AMITRIPTYLINE,1,462294,0.216312563
2010,M,10-19,CITALOPRAM,0,462294,0
2010,M,10-19,COCAINE,0,462294,0
2010,M,10-19,DIAZEPAM,1,462294,0.216312563
2010,M,10-19,DIPHENHYDRAMINE,0,462294,0
2010,M,10-19,HEROIN,3,462294,0.648937689
2010,M,10-19,HYDROCODONE,1,462294,0.216312563
2010,M,10-19,METHADONE,2,462294,0.432625126
2010,M,10-19,METHAMPHETAMINE,1,462294,0.216312563
2010,M,10-19,MORPHINE,4,462294,0.865250252
2010,M,10-19,OPIATE,2,462294,0.432625126
2010,M,10-19,OXYCODONE,2,462294,0.432625126
2010,M,20-29,ACETAMINOPHEN,2,483145,0.4139544029
2010,M,20-29,ALCOHOL,23,483145,4.7604756336
2010,M,20-29,ALPRAZOLAM,13,483145,2.690703619
2010,M,20-29,AMITRIPTYLINE,0,483145,0
2010,M,20-29,CITALOPRAM,5,483145,1.0348860073
2010,M,20-29,COCAINE,7,483145,1.4488404102
2010,M,20-29,DIAZEPAM,4,483145,0.8279088058
2010,M,20-29,DIPHENHYDRAMINE,3,483145,0.6209316044
2010,M,20-29,HEROIN,15,483145,3.1046580219
2010,M,20-29,HYDROCODONE,3,483145,0.6209316044
2010,M,20-29,METHADONE,22,483145,4.5534984321
2010,M,20-29,METHAMPHETAMINE,10,483145,2.0697720146
2010,M,20-29,MORPHINE,9,483145,1.8627948132
2010,M,20-29,OPIATE,8,483145,1.6558176117
2010,M,20-29,OXYCODONE,17,483145,3.5186124248
2010,M,30-39,ACETAMINOPHEN,5,456713,1.0947794348
2010,M,30-39,ALCOHOL,19,456713,4.1601618522
2010,M,30-39,ALPRAZOLAM,6,456713,1.3137353217
2010,M,30-39,AMITRIPTYLINE,5,456713,1.0947794348
2010,M,30-39,CITALOPRAM,3,456713,0.6568676609
2010,M,30-39,COCAINE,6,456713,1.3137353217
2010,M,30-39,DIAZEPAM,7,456713,1.5326912087
2010,M,30-39,DIPHENHYDRAMINE,3,456713,0.6568676609
2010,M,30-39,HEROIN,6,456713,1.3137353217
2010,M,30-39,HYDROCODONE,6,456713,1.3137353217
2010,M,30-39,METHADONE,32,456713,7.0065883826
2010,M,30-39,METHAMPHETAMINE,7,456713,1.5326912087
2010,M,30-39,MORPHINE,3,456713,0.6568676609
2010,M,30-39,OPIATE,4,456713,0.8758235478
2010,M,30-39,OXYCODONE,15,456713,3.2843383044
2010,M,40-49,ACETAMINOPHEN,8,479094,1.669818449
2010,M,40-49,ALCOHOL,34,479094,7.0967284082
2010,M,40-49,ALPRAZOLAM,15,479094,3.1309095919
2010,M,40-49,AMITRIPTYLINE,4,479094,0.8349092245
2010,M,40-49,CITALOPRAM,10,479094,2.0872730612
2010,M,40-49,COCAINE,24,479094,5.009455347
2010,M,40-49,DIAZEPAM,8,479094,1.669818449
2010,M,40-49,DIPHENHYDRAMINE,8,479094,1.669818449
2010,M,40-49,HEROIN,20,479094,4.1745461225
2010,M,40-49,HYDROCODONE,8,479094,1.669818449
2010,M,40-49,METHADONE,39,479094,8.1403649388
2010,M,40-49,METHAMPHETAMINE,25,479094,5.2181826531
2010,M,40-49,MORPHINE,12,479094,2.5047276735
2010,M,40-49,OPIATE,5,479094,1.0436365306
2010,M,40-49,OXYCODONE,24,479094,5.009455347
2010,M,50-59,ACETAMINOPHEN,2,467318,0.427974099
2010,M,50-59,ALCOHOL,41,467318,8.7734690297
2010,M,50-59,ALPRAZOLAM,8,467318,1.711896396
2010,M,50-59,AMITRIPTYLINE,3,467318,0.6419611485
2010,M,50-59,CITALOPRAM,10,467318,2.139870495
2010,M,50-59,COCAINE,14,467318,2.9958186931
2010,M,50-59,DIAZEPAM,11,467318,2.3538575445
2010,M,50-59,DIPHENHYDRAMINE,8,467318,1.711896396
2010,M,50-59,HEROIN,13,467318,2.7818316435
2010,M,50-59,HYDROCODONE,4,467318,0.855948198
2010,M,50-59,METHADONE,40,467318,8.5594819802
2010,M,50-59,METHAMPHETAMINE,14,467318,2.9958186931
2010,M,50-59,MORPHINE,17,467318,3.6377798416
2010,M,50-59,OPIATE,7,467318,1.4979093465
2010,M,50-59,OXYCODONE,24,467318,5.1356891881
2010,M,60-69,ACETAMINOPHEN,1,317442,0.3150181765
2010,M,60-69,ALCOHOL,8,317442,2.5201454124
2010,M,60-69,ALPRAZOLAM,0,317442,0
2010,M,60-69,AMITRIPTYLINE,0,317442,0
2010,M,60-69,CITALOPRAM,2,317442,0.6300363531
2010,M,60-69,COCAINE,3,317442,0.9450545296
2010,M,60-69,DIAZEPAM,0,317442,0
2010,M,60-69,DIPHENHYDRAMINE,2,317442,0.6300363531
2010,M,60-69,HEROIN,0,317442,0
2010,M,60-69,HYDROCODONE,2,317442,0.6300363531
2010,M,60-69,METHADONE,11,317442,3.465199942
2010,M,60-69,METHAMPHETAMINE,5,317442,1.5750908827
2010,M,60-69,MORPHINE,4,317442,1.2600727062
2010,M,60-69,OPIATE,3,317442,0.9450545296
2010,M,60-69,OXYCODONE,3,317442,0.9450545296
2010,M,70-79,ACETAMINOPHEN,0,153085,0
2010,M,70-79,ALCOHOL,3,153085,1.959695594
2010,M,70-79,ALPRAZOLAM,0,153085,0
2010,M,70-79,AMITRIPTYLINE,0,153085,0
2010,M,70-79,CITALOPRAM,0,153085,0
2010,M,70-79,COCAINE,0,153085,0
2010,M,70-79,DIAZEPAM,0,153085,0
2010,M,70-79,DIPHENHYDRAMINE,0,153085,0
2010,M,70-79,HEROIN,0,153085,0
2010,M,70-79,HYDROCODONE,1,153085,0.6532318647
2010,M,70-79,METHADONE,0,153085,0
2010,M,70-79,METHAMPHETAMINE,0,153085,0
2010,M,70-79,MORPHINE,0,153085,0
2010,M,70-79,OPIATE,1,153085,0.6532318647
2010,M,70-79,OXYCODONE,0,153085,0
2010,M,80+,ACETAMINOPHEN,1,85826,1.1651480903
2010,M,80+,ALCOHOL,0,85826,0
2010,M,80+,ALPRAZOLAM,0,85826,0
2010,M,80+,AMITRIPTYLINE,0,85826,0
2010,M,80+,CITALOPRAM,0,85826,0
2010,M,80+,COCAINE,0,85826,0
2010,M,80+,DIAZEPAM,0,85826,0
2010,M,80+,DIPHENHYDRAMINE,0,85826,0
2010,M,80+,HEROIN,0,85826,0
2010,M,80+,HYDROCODONE,0,85826,0
2010,M,80+,METHADONE,0,85826,0
2010,M,80+,METHAMPHETAMINE,0,85826,0
